"department","course","section","author","bookImage","edition","isbn","title","publisher","price","forRent","print","subscriptionTime"
"PET","3323C","0001","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PET","3323C","0002","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PET","3323C","0003","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PET","3323C","0004","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PET","3323C","0005","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PET","3323C","0006","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PET","3323C","0007","Marieb","//bkstr.scene7.com/is/image/Bkstr/9780134763415","11th","9780134763415","Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology","Pearson",140,true,false,"730"
"PHC","4030","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284107852","2nd","9781284107852","Epidemiology 101 (w/Navigate2 Advantage Access)","Jones & Bartlett Learning",88.95,false,true,
"PHC","4030","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284107852","2nd","9781284107852","Epidemiology 101 (w/Navigate2 Advantage Access)","Jones & Bartlett Learning",62.27,true,true,
"PHC","4030","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284107852","2nd","9781284107852","Epidemiology 101 (w/Navigate2 Advantage Access)","Jones & Bartlett Learning",44.48,true,true,
"PHC","4030","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284107852","2nd","9781284107852","Epidemiology 101 (w/Navigate2 Advantage Access)","Jones & Bartlett Learning",66.75,false,true,
"PHC","4030","0002","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",83.95,false,true,
"PHC","4030","0002","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",54.57,true,true,
"PHC","4030","0002","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",33.58,true,true,
"PHC","4030","0002","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",63,false,true,
"PHC","4030","0002","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170719","8th","9781284170719","Introduction to Epidemiology","Jones & Bartlett Learning",54.57,true,false,
"PHC","4069","0001","Diez","//bkstr.scene7.com/is/image/Bkstr/9781943450077","4th","9781943450077","OpenIntro Statistics","OpenIntro",26.75,false,true,
"PHC","4101","0001","Schneider","//bkstr.scene7.com/is/image/Bkstr/9781284197594","6th","9781284197594","Intro to Public Health","Jones & Bartlett Learning",89.95,false,true,
"PHC","4101","0002","Riegelman","//bkstr.scene7.com/is/image/Bkstr/9781284118445","3rd","9781284118445","Public Health 101 (w/Bind-in Access Code)(Enh)","Jones & Bartlett Learning",88.95,false,true,
"PHC","4101","0002","Riegelman","//bkstr.scene7.com/is/image/Bkstr/9781284118445","3rd","9781284118445","Public Health 101 (w/Bind-in Access Code)(Enh)","Jones & Bartlett Learning",35.58,true,true,
"PHC","4101","0002","Riegelman","//bkstr.scene7.com/is/image/Bkstr/9781284118445","3rd","9781284118445","Public Health 101 (w/Bind-in Access Code)(Enh)","Jones & Bartlett Learning",66.75,false,true,
"PHC","4101","0002","Riegelman","//bkstr.scene7.com/is/image/Bkstr/9781284118445","3rd","9781284118469","Public Health 101: Improving Community Health","Jones & Bartlett Learning",57.82,true,false,
"PHC","4157","0001","Askin","//bkstr.scene7.com/is/image/Bkstr/9780692244739","2nd","9780692244739","The Health Care Handbook","Ingram Book Company",15.99,false,true,
"PHC","4157","0001","Askin","//bkstr.scene7.com/is/image/Bkstr/9780692244739","2nd","9780692244739","The Health Care Handbook","Ingram Book Company",10.39,true,true,
"PHC","4157","0001","Askin","//bkstr.scene7.com/is/image/Bkstr/9780692244739","2nd","9780692244739","The Health Care Handbook","Ingram Book Company",6.4,true,true,
"PHC","4157","0001","Askin","//bkstr.scene7.com/is/image/Bkstr/9780692244739","2nd","9780692244739","The Health Care Handbook","Ingram Book Company",12,false,true,
"PHC","4320","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284123975","3rd","9781284123975","Essen of Environmental Health (w/Nav2 Advantage Access)","Jones & Bartlett Learning",94.95,false,true,
"PHC","4320","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284123975","3rd","9781284123975","Essen of Environmental Health (w/Nav2 Advantage Access)","Jones & Bartlett Learning",37.98,true,true,
"PHC","4320","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284123975","3rd","9781284123975","Essen of Environmental Health (w/Nav2 Advantage Access)","Jones & Bartlett Learning",71.25,false,true,
"PHC","4320","0001","Friis","//bkstr.scene7.com/is/image/Bkstr/9781284123975","3rd","9781284123982","Essentials of Environmental Health","Jones & Bartlett Learning",61.72,true,false,
"PHC","4470","0001","Diclemente","//bkstr.scene7.com/is/image/Bkstr/9781284129885","2nd","9781284129885","Health Behavior Theory for Public Health","Jones & Bartlett Learning",93.95,false,true,
"PHC","4470","0001","Diclemente","//bkstr.scene7.com/is/image/Bkstr/9781284129885","2nd","9781284129885","Health Behavior Theory for Public Health","Jones & Bartlett Learning",70.46,true,true,
"PHC","4470","0001","Diclemente","//bkstr.scene7.com/is/image/Bkstr/9781284129885","2nd","9781284129885","Health Behavior Theory for Public Health","Jones & Bartlett Learning",37.58,true,true,
"PHC","4470","0001","Diclemente","//bkstr.scene7.com/is/image/Bkstr/9781284129885","2nd","9781284129885","Health Behavior Theory for Public Health","Jones & Bartlett Learning",70.5,false,true,
"PHC","4470","0001","Diclemente","//bkstr.scene7.com/is/image/Bkstr/9781284129885","2nd","9781284129892","Health Behavior Theory for Public Health","Jones & Bartlett Learning",61.07,true,false,
"PHC","5001","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",83.95,false,true,
"PHC","5001","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",54.57,true,true,
"PHC","5001","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",33.58,true,true,
"PHC","5001","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170702","8th","9781284170702","Intro to Epidemiology (w/Navigate 2 Access)","Jones & Bartlett Learning",63,false,true,
"PHC","5001","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9781284170719","8th","9781284170719","Introduction to Epidemiology","Jones & Bartlett Learning",54.57,true,false,
"PHC","6110","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781284111736","2nd","9781284111736","Comparative Health Systems","Jones & Bartlett Learning",96.95,false,true,
"PHC","6110","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781284111736","2nd","9781284111736","Comparative Health Systems","Jones & Bartlett Learning",63.02,true,true,
"PHC","6110","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781284111736","2nd","9781284111736","Comparative Health Systems","Jones & Bartlett Learning",38.78,true,true,
"PHC","6110","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781284111736","2nd","9781284111736","Comparative Health Systems","Jones & Bartlett Learning",72.75,false,true,
"PHC","6110","0001","Shi","//bkstr.scene7.com/is/image/Bkstr/9781284111743","2nd","9781284111743","Comparative Health Systems","Jones & Bartlett Learning",63.02,true,false,
"PHH","3130","0001","Plato","//bkstr.scene7.com/is/image/Bkstr/9780872203495","N/A","9780872203495","Plato: Complete Works","Hackett Publishing Company, Incorporated",45,false,true,
"PHH","3130","0001","Plato","//bkstr.scene7.com/is/image/Bkstr/9780872203495","N/A","9780872203495","Plato: Complete Works","Hackett Publishing Company, Incorporated",60,false,true,
"PHH","3130","0001","Plato","//bkstr.scene7.com/is/image/Bkstr/9780872203495","N/A","9780872203495","Plato: Complete Works","Hackett Publishing Company, Incorporated",33,true,true,
"PHH","3130","0001","Plato","//bkstr.scene7.com/is/image/Bkstr/9780872203495","N/A","9780872203495","Plato: Complete Works","Hackett Publishing Company, Incorporated",24,true,true,
"PHH","3130","0001","Waterfield","//bkstr.scene7.com/is/image/Bkstr/9780199539093","N/A","9780199539093","First Philosophers","Oxford University Press",11.25,false,true,
"PHH","3130","0001","Waterfield","//bkstr.scene7.com/is/image/Bkstr/9780199539093","N/A","9780199539093","First Philosophers","Oxford University Press",14.95,false,true,
"PHH","3130","0001","Waterfield","//bkstr.scene7.com/is/image/Bkstr/9780199539093","N/A","9780199539093","First Philosophers","Oxford University Press",11.96,true,true,
"PHH","3130","0001","Waterfield","//bkstr.scene7.com/is/image/Bkstr/9780199539093","N/A","9780199539093","First Philosophers","Oxford University Press",5.98,true,true,
"PHH","3130","0001","Author Info Not Available","//bkstr.scene7.com/is/image/Bkstr/9780191605062","N/A","9780191605062","The First Philosophers","Oxford University Press Canada",5,true,false,"180"
"PHH","3130","0001","Plato","//bkstr.scene7.com/is/image/Bkstr/9781603846707","N/A","9781603846707","Plato: Complete Works","Hackett Publishing Company, Incorporated",44.95,true,false,
"PHI","2010","0001","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",90,true,true,
"PHI","2010","0001","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",200,false,true,
"PHI","2010","0001","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",150,false,true,
"PHI","2010","0001","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305854901","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",31.46,true,false,"120"
"PHI","2010","0001","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",35.99,true,false,"180"
"PHI","2010","0001","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",69.49,true,false,
"PHI","2010","0002","Kitcher","//bkstr.scene7.com/is/image/Bkstr/9781631494123","N/A","9781631494123","Seasons Alter","Liveright",12.71,true,true,
"PHI","2010","0002","Kitcher","//bkstr.scene7.com/is/image/Bkstr/9781631494123","N/A","9781631494123","Seasons Alter","Liveright",6.78,true,true,
"PHI","2010","0002","Kitcher","//bkstr.scene7.com/is/image/Bkstr/9781631494123","N/A","9781631494123","Seasons Alter","Liveright",16.95,false,true,
"PHI","2010","0002","Kitcher","//bkstr.scene7.com/is/image/Bkstr/9781631494123","N/A","9781631494123","Seasons Alter","Liveright",12.75,false,true,
"PHI","2010","0002","Stich","//bkstr.scene7.com/is/image/Bkstr/9780199329960","N/A","9780199329960","Philosophy","Oxford University Press",29.22,true,true,
"PHI","2010","0002","Stich","//bkstr.scene7.com/is/image/Bkstr/9780199329960","N/A","9780199329960","Philosophy","Oxford University Press",17.98,true,true,
"PHI","2010","0002","Stich","//bkstr.scene7.com/is/image/Bkstr/9780199329960","N/A","9780199329960","Philosophy","Oxford University Press",44.95,false,true,
"PHI","2010","0002","Stich","//bkstr.scene7.com/is/image/Bkstr/9780199329960","N/A","9780199329960","Philosophy","Oxford University Press",33.75,false,true,
"PHI","2010","0002","Kitcher","//bkstr.scene7.com/is/image/Bkstr/9781631492846","N/A","9781631492846","The Seasons Alter: How to Save Our Planet in Six Acts","W. W. Norton & Company, Incorporated",16.95,true,false,
"PHI","2010","0002","Stich","//bkstr.scene7.com/is/image/Bkstr/9780199329960","N/A","9780190902506","Philosophy","Oxford University Press Canada",22.48,true,false,"180"
"PHI","2010","0003","Pojman","//bkstr.scene7.com/is/image/Bkstr/9780190945671","11th","9780190945671","Philosophy: Quest for Truth","Oxford University Press",91.95,false,true,
"PHI","2010","0003","Pojman","//bkstr.scene7.com/is/image/Bkstr/9780190945671","11th","9780190945695","Philosophy","Oxford University Press",45.98,true,false,"180"
"PHI","2010","0004","Perry","//bkstr.scene7.com/is/image/Bkstr/9780190698720","8th","9780190698720","Intro to Philosophy","Oxford University Press",74.96,true,true,
"PHI","2010","0004","Perry","//bkstr.scene7.com/is/image/Bkstr/9780190698720","8th","9780190698720","Intro to Philosophy","Oxford University Press",39.98,true,true,
"PHI","2010","0004","Perry","//bkstr.scene7.com/is/image/Bkstr/9780190698720","8th","9780190698720","Intro to Philosophy","Oxford University Press",99.95,false,true,
"PHI","2010","0004","Perry","//bkstr.scene7.com/is/image/Bkstr/9780190698720","8th","9780190698720","Intro to Philosophy","Oxford University Press",75,false,true,
"PHI","2010","0004","Perry","//bkstr.scene7.com/is/image/Bkstr/9780190698737","8th","9780190698737","Introduction to Philosophy","Oxford University Press Canada",49.98,true,false,"180"
"PHI","2010","0006","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",90,true,true,
"PHI","2010","0006","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",200,false,true,
"PHI","2010","0006","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",150,false,true,
"PHI","2010","0006","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305854901","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",31.46,true,false,"120"
"PHI","2010","0006","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",35.99,true,false,"180"
"PHI","2010","0006","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",69.49,true,false,
"PHI","2010","0011","Singer","//bkstr.scene7.com/is/image/Bkstr/9780812981568","N/A","9780812981568","Life You Can Save","Penguin Random House, Inc",6.4,true,true,
"PHI","2010","0011","Singer","//bkstr.scene7.com/is/image/Bkstr/9780812981568","N/A","9780812981568","Life You Can Save","Penguin Random House, Inc",12,false,true,
"PHI","2010","0011","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",19.49,true,true,
"PHI","2010","0011","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",10.4,true,true,
"PHI","2010","0011","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",25.99,false,true,
"PHI","2010","0011","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",19.5,false,true,
"PHI","2010","0012","Singer","//bkstr.scene7.com/is/image/Bkstr/9780812981568","N/A","9780812981568","Life You Can Save","Penguin Random House, Inc",6.4,true,true,
"PHI","2010","0012","Singer","//bkstr.scene7.com/is/image/Bkstr/9780812981568","N/A","9780812981568","Life You Can Save","Penguin Random House, Inc",12,false,true,
"PHI","2010","0012","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",19.49,true,true,
"PHI","2010","0012","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",10.4,true,true,
"PHI","2010","0012","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",25.99,false,true,
"PHI","2010","0012","Nussbaum","//bkstr.scene7.com/is/image/Bkstr/9781501172496","N/A","9781501172496","Monarchy of Fear","Simon & Schuster",19.5,false,true,
"PHI","2010","0013","Solomon","//bkstr.scene7.com/is/image/Bkstr/9780190209452","11th","9780190209452","Introducing Philosophy","Oxford University Press",64.37,true,true,
"PHI","2010","0013","Solomon","//bkstr.scene7.com/is/image/Bkstr/9780190209452","11th","9780190209452","Introducing Philosophy","Oxford University Press",91.95,false,true,
"PHI","2010","0013","Solomon","//bkstr.scene7.com/is/image/Bkstr/9780190209452","11th","9780190209452","Introducing Philosophy","Oxford University Press",69,false,true,
"PHI","2010","0013","Solomon","//bkstr.scene7.com/is/image/Bkstr/9780190209452","11th","9780190209490","Introducing Philosophy","Oxford University Press",49.98,true,false,"180"
"PHI","2010","0017","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",90,true,true,
"PHI","2010","0017","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",200,false,true,
"PHI","2010","0017","Feinberg","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305502444","Reason & Responsibility","Wadsworth",150,false,true,
"PHI","2010","0017","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305854901","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",31.46,true,false,"120"
"PHI","2010","0017","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",35.99,true,false,"180"
"PHI","2010","0017","Shafer-Landau","//bkstr.scene7.com/is/image/Bkstr/9781305502444","16th","9781305854901","Reason and Responsibility: Readings in Some Basic Problems of Philosophy","Cengage Learning",69.49,true,false,
"PHI","2010","0019","Pojman","//bkstr.scene7.com/is/image/Bkstr/9780190945671","11th","9780190945671","Philosophy: Quest for Truth","Oxford University Press",91.95,false,true,
"PHI","2010","0019","Pojman","//bkstr.scene7.com/is/image/Bkstr/9780190945671","11th","9780190945695","Philosophy","Oxford University Press",45.98,true,false,"180"
"PHI","2630","0003","Timmons","//bkstr.scene7.com/is/image/Bkstr/9780190930523","5th","9780190930523","Disputed Moral Issues","Oxford University Press",86.95,false,true,
"PHI","2630","0003","Timmons","//bkstr.scene7.com/is/image/Bkstr/9780190930523","5th","9780190930547","Disputed Moral Issues","Oxford University Press Canada",43.48,true,false,"180"
"PHI","2630","0005","Timmons","//bkstr.scene7.com/is/image/Bkstr/9780190930523","5th","9780190930523","Disputed Moral Issues","Oxford University Press",86.95,false,true,
"PHI","2630","0005","Timmons","//bkstr.scene7.com/is/image/Bkstr/9780190930523","5th","9780190930547","Disputed Moral Issues","Oxford University Press Canada",43.48,true,false,"180"
"PHM","2300","0001","Wolff","//bkstr.scene7.com/is/image/Bkstr/9780199658015","3rd","9780199658015","Intro to Political Philosophy","Oxford University Press",39.95,false,true,
"PHM","2300","0001","Wolff","//bkstr.scene7.com/is/image/Bkstr/9780199658015","3rd","9780199658015","Intro to Political Philosophy","Oxford University Press",30,false,true,
"PHM","2300","0001","Wolff","//bkstr.scene7.com/is/image/Bkstr/9780199658015","3rd","9780199658015","Intro to Political Philosophy","Oxford University Press",25.97,true,true,
"PHM","2300","0001","Wolff","//bkstr.scene7.com/is/image/Bkstr/9780199658015","3rd","9780199658015","Intro to Political Philosophy","Oxford University Press",15.98,true,true,
"PHM","2300","0001","Wolff","//bkstr.scene7.com/is/image/Bkstr/9780191074837","3rd","9780191074837","An Introduction to Political Philosophy","Oxford University Press Canada",19.98,true,false,"180"
"PHM","3123","0001","Manne","//bkstr.scene7.com/is/image/Bkstr/9780190933203","N/A","9780190933203","Down Girl","Oxford University Press",14.95,false,true,
"PHM","3123","0001","Manne","//bkstr.scene7.com/is/image/Bkstr/9780190933203","N/A","9780190933203","Down Girl","Oxford University Press",11.25,false,true,
"PHM","3123","0001","Manne","//bkstr.scene7.com/is/image/Bkstr/9780190933203","N/A","9780190933203","Down Girl","Oxford University Press",11.21,true,true,
"PHM","3123","0001","Manne","//bkstr.scene7.com/is/image/Bkstr/9780190933203","N/A","9780190933203","Down Girl","Oxford University Press",5.98,true,true,
"PHM","3123","0001","Adichie","//bkstr.scene7.com/is/image/Bkstr/9781101911761","N/A","9781101911761","We Should All Be Feminists","Knopf Doubleday Publishing Group",8.95,false,true,
"PHM","3123","0001","Adichie","//bkstr.scene7.com/is/image/Bkstr/9781101911761","N/A","9781101911761","We Should All Be Feminists","Knopf Doubleday Publishing Group",6.75,false,true,
"PHM","3123","0001","Adichie","//bkstr.scene7.com/is/image/Bkstr/9781101911761","N/A","9781101911761","We Should All Be Feminists","Knopf Doubleday Publishing Group",6.27,true,true,
"PHM","3123","0001","Cudd","//bkstr.scene7.com/is/image/Bkstr/9781405116619","N/A","9781405116619","Feminist Theory","Blackwell Publishing, Incorporated",67.5,false,true,
"PHM","3123","0001","Cudd","//bkstr.scene7.com/is/image/Bkstr/9781405116619","N/A","9781405116619","Feminist Theory","Blackwell Publishing, Incorporated",50.75,false,true,
"PHM","3123","0001","Cudd","//bkstr.scene7.com/is/image/Bkstr/9781405116619","N/A","9781405116619","Feminist Theory","Blackwell Publishing, Incorporated",50.63,true,true,
"PHM","3123","0001","Cudd","//bkstr.scene7.com/is/image/Bkstr/9781405116619","N/A","9781405116619","Feminist Theory","Blackwell Publishing, Incorporated",27,true,true,
"PHM","3123","0001","Manne","//bkstr.scene7.com/is/image/Bkstr/9780190605001","N/A","9780190605001","Down Girl","Oxford University Press Canada",5,true,false,"180"
"PHM","3331","0001","Cahn","//bkstr.scene7.com/is/image/Bkstr/9780195101737","N/A","9780195101737","Classics of Modern Political Theory","Oxford University Press",65.25,false,true,
"PHM","3331","0001","Cahn","//bkstr.scene7.com/is/image/Bkstr/9780195101737","N/A","9780195101737","Classics of Modern Political Theory","Oxford University Press",34.78,true,true,
"PHM","3400","0001","Schauer","//bkstr.scene7.com/is/image/Bkstr/9780195155129","N/A","9780195155129","Philosophy of Law","Oxford University Press",125.95,false,true,
"PHM","3400","0001","Schauer","//bkstr.scene7.com/is/image/Bkstr/9780195155129","N/A","9780195155129","Philosophy of Law","Oxford University Press",94.5,false,true,
"PHM","3400","0001","Schauer","//bkstr.scene7.com/is/image/Bkstr/9780195155129","N/A","9780195155129","Philosophy of Law","Oxford University Press",50.38,true,true,
"PHY","1020","0001","Muller","//bkstr.scene7.com/is/image/Bkstr/9780691135045","N/A","9780691135045","Physics & Technology for Future Presidents","Princeton Univ Press c/o Perseus",69.95,false,true,
"PHY","1020","0001","Muller","//bkstr.scene7.com/is/image/Bkstr/9780691135045","N/A","9780691135045","Physics & Technology for Future Presidents","Princeton Univ Press c/o Perseus",52.46,true,true,
"PHY","1020","0001","Muller","//bkstr.scene7.com/is/image/Bkstr/9780691135045","N/A","9780691135045","Physics & Technology for Future Presidents","Princeton Univ Press c/o Perseus",27.98,true,true,
"PHY","1020","0001","Muller","//bkstr.scene7.com/is/image/Bkstr/9780691135045","N/A","9780691135045","Physics & Technology for Future Presidents","Princeton Univ Press c/o Perseus",52.5,false,true,
"PHY","1020","0001","Muller","//bkstr.scene7.com/is/image/Bkstr/9781400835317","N/A","9781400835317","Physics and Technology for Future Presidents","Princeton Univ Press c/o Perseus",69.95,true,false,
"PHY","2048C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",200,false,true,
"PHY","2048C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",150,true,true,
"PHY","2048C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",80,true,true,
"PHY","2048C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",150,false,true,
"PHY","2048C","0002","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",200,false,true,
"PHY","2048C","0002","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",150,true,true,
"PHY","2048C","0002","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",80,true,true,
"PHY","2048C","0002","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",150,false,true,
"PHY","2048C","0003","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",200,false,true,
"PHY","2048C","0003","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",150,true,true,
"PHY","2048C","0003","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",80,true,true,
"PHY","2048C","0003","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110684","4th","9780134110684","Physics for Scientists & Engineers (V 1)","Pearson",150,false,true,
"PHY","2048C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",126.75,false,true,
"PHY","2048C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",95.06,true,true,
"PHY","2048C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",50.7,true,true,
"PHY","2048C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",95.25,false,true,
"PHY","2048C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780135272985","Essential University Physics, Volume 1 (Subscription)","Pearson",49,true,false,"180"
"PHY","2048C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",126.75,false,true,
"PHY","2048C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",95.06,true,true,
"PHY","2048C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",50.7,true,true,
